mid,formula,nsites,pred_log_sigma
mp:17720,Li3Co3NiO8,30,-7.117489814758301
mp:465,KLiS,6,-7.1175971031188965
mp:8018,Li2Ti3NiO8,56,-7.117709159851074
mp:451,LiBiO2,8,-7.117833614349365
mp:4652,LiTeH5O6,52,-7.118134498596191
mp:14732,Li5Mn6(BO3)6,70,-7.1181745529174805
mp:11503,Li3Mn4(BO3)4,23,-7.1184587478637695
mp:15492,Li7Mn11O24,42,-7.118581771850586
mp:2677,LiV(SO4)3,34,-7.118770599365234
mp:8660,Li2CuPO4,16,-7.118880271911621
mp:9362,LiSnP2O7,44,-7.119241714477539
mp:12139,Li4Co3O7,28,-7.119367599487305
mp:5821,Cs2LiNd(BO3)2,48,-7.119379043579102
mp:13091,Li4Mn5(FeO6)2,46,-7.119475841522217
mp:6157,Li2V3O6,22,-7.119534969329834
mp:16884,Li9Mn7O16,32,-7.119711875915527
mp:5288,LiMgAl3(SeO4)6,70,-7.1202239990234375
mp:9524,LiCrP2O7,44,-7.120271682739258
mp:16128,Li9Mn2Co5O16,32,-7.120389938354492
mp:18487,Li3Co2P2(O4F)2,68,-7.120480060577393
mp:2484,LiFe4(PO4)4,25,-7.120510101318359
mp:12809,Li4CrNi3O8,16,-7.12058162689209
mp:6032,LiMnVP2(HO5)2,34,-7.120696067810059
mp:5991,LiMgCr3Se2(SO6)4,35,-7.120797634124756
mp:18150,Li3VSi2O7,52,-7.121335983276367
mp:5490,LiLa2S2O8F3,32,-7.121405124664307
mp:15482,Li7Mn5O12,48,-7.121521949768066
mp:17696,Li3MnV3O8,15,-7.121523380279541
mp:13821,Li4Co3Cu3(WO8)2,28,-7.121667861938477
mp:7408,Li2VNiO4,16,-7.121816158294678
mp:2921,LiTiFe5O8,15,-7.121826648712158
mp:15383,Li7Mn11O24,42,-7.12230110168457
mp:3188,LiAu(S2O7)2,20,-7.1223931312561035
mp:12590,Li4Ni5SbO12,22,-7.122458457946777
mp:15486,Li7Mn5O12,48,-7.122461318969727
mp:11453,Li3Fe8(BO3)8,43,-7.122970104217529
mp:8948,Li2MnOF2,24,-7.123182773590088
mp:9735,LiSb(PO3)4,36,-7.123189926147461
mp:13434,Li4Nb2V3Fe3O16,28,-7.12337589263916
mp:4005,LiBi3(IO2)2,10,-7.124007225036621
mp:15664,Li7Mn4CoO12,24,-7.1240081787109375
mp:14296,Li5SbS,28,-7.124058723449707
mp:14674,Li5Cr2Fe5O12,24,-7.124565124511719
mp:12475,Li4Ni3Sn5O16,28,-7.124782562255859
mp:14516,Li5V2Cr2O8,17,-7.124790668487549
mp:2752,LiV2(OF)3,27,-7.125015735626221
mp:18182,Li3Fe2(SiO4)2,30,-7.125192165374756
mp:12638,Li4Ni5SnO12,22,-7.125276565551758
mp:14220,Li5Mn4O8,17,-7.125387191772461
mp:14157,Li5MnO4,80,-7.125626087188721
mp:13792,Li4Nb3V3Cr2O16,28,-7.125877380371094
mp:5068,LiZr2(PO4)3,36,-7.125887870788574
mp:13325,Li4Ti2V3Co3O16,28,-7.126006126403809
mp:10630,NaLi2MnPCO7,52,-7.126519203186035
mp:14008,Li4Ti3Mn2Cr3O16,28,-7.126865863800049
mp:312,Li(CoO2)4,13,-7.127074718475342
mp:7002,Li2CrO2,20,-7.12719202041626
mp:11641,Li3MnCo3O8,30,-7.127351760864258
mp:17080,Li9Mn2Co5O16,32,-7.127470970153809
mp:18116,Li3V2(PO4)3,40,-7.127547264099121
mp:17566,Li9Mn2Co5O16,32,-7.127636432647705
mp:11017,Li3Mn3O8,14,-7.127674102783203
mp:9348,LiFePO5,32,-7.127745628356934
mp:16363,CsNa3Li12(GeO4)4,36,-7.12782621383667
mp:8663,Li2FeSi3O8,56,-7.128029823303223
mp:15381,Li7Mn5O12,24,-7.128293991088867
mp:11736,Li3Cr(NiO2)4,16,-7.128551959991455
mp:16099,Li9Mn2Co5O16,32,-7.1287150382995605
mp:4816,LiCoSnO4,28,-7.129134654998779
mp:3726,Rb2LiTlBr6,10,-7.129500865936279
mp:7780,Li2V(CO3)2,44,-7.129532814025879
mp:7951,Li2Mn3CoO8,14,-7.129950523376465
mp:10173,Li2Fe(Si2O5)3,48,-7.13011360168457
mp:6046,LiVFeP2(HO5)2,34,-7.130309581756592
mp:6410,Li2TiO3,48,-7.130380630493164
mp:4748,LiV2OF7,22,-7.13052225112915
mp:4873,LiVOF3,24,-7.130660057067871
mp:10729,Li3Ga14,17,-7.130804538726807
mp:8613,Li2MnSiO4,32,-7.131119728088379
mp:15785,RbLi7(SiO4)2,36,-7.131491661071777
mp:11502,Li3V4(OF3)3,19,-7.1315836906433105
mp:17382,Li9Mn2Co5O16,32,-7.132559776306152
mp:17608,Li3Cr3(PO4)4,52,-7.13272762298584
mp:17567,Li9Mn2Co5O16,32,-7.132762432098389
mp:4740,LiCoSiO4,14,-7.132931232452393
mp:252,LiFeF3,20,-7.133053302764893
mp:5765,LiSnPCO7,22,-7.133087635040283
mp:10654,Li2CuH14C4(N3O4)2,70,-7.133090019226074
mp:13654,Li4Ti4V4CrO18,62,-7.1332902908325195
mp:12576,Li4MnCo2O7,28,-7.133439540863037
mp:4529,LiCuPO4,28,-7.133534908294678
mp:16083,Li9Mn2Co5O16,32,-7.134511947631836
mp:13504,Li4V3Ni3(SnO8)2,28,-7.135014533996582
mp:6999,Li2Ti3O6,22,-7.135250091552734
mp:12709,Li4Co(PO4)2,60,-7.1353960037231445
mp:17826,Li3Ti2Mn3O10,36,-7.135495662689209
mp:14512,Li5Co(Ni2O5)2,20,-7.135601997375488
mp:3283,LiSn(PO3)3,28,-7.135818004608154
mp:14760,Li5Cr17(SiO16)2,56,-7.136404514312744
mp:3998,LiSc(BH4)4,44,-7.136551856994629
mp:12699,Li4Ni3O3F4,14,-7.136621475219727
mp:17790,Li3Mn3CoO8,30,-7.137104511260986
mp:6850,Li2Mn7O12,42,-7.1374664306640625
mp:3978,LiMnPO4,56,-7.137545585632324
mp:14113,Li5Fe11O16,32,-7.137556552886963
mp:12794,Li4Fe3CoO8,16,-7.137725830078125
mp:11908,Li3V3(PO4)4,52,-7.137958526611328
mp:3612,K2LiTaI6,10,-7.138127326965332
mp:8139,Li2TiNi3O8,56,-7.138394355773926
mp:17232,Li9Mn2Co5O16,32,-7.1391987800598145
mp:16233,Li10Mn5Fe3O16,34,-7.139233589172363
mp:10125,Li2Mn3(BO3)3,68,-7.139643669128418
mp:3953,LiCuPO4,28,-7.139754772186279
mp:3491,LiV(PO3)4,72,-7.139822006225586
mp:16715,Li8FeCo9O20,38,-7.139843940734863
mp:2587,LiCo3OF5,10,-7.1398539543151855
mp:3301,LiTiPO5,32,-7.140000820159912
mp:13967,Li4Cr3Co3(TeO8)2,28,-7.1401495933532715
mp:14770,Li5Mn6(BO3)6,70,-7.140398025512695
mp:8132,Li2Fe(Si2O5)2,68,-7.140580654144287
mp:11311,Li3Mn3CoO8,30,-7.140674114227295
mp:17551,Li9Mn2Co5O16,32,-7.140829086303711
mp:12423,Li4Mn3(FeO5)2,19,-7.140871047973633
mp:10907,Li3VF6,20,-7.141654968261719
mp:13357,Li4Mn3Co3(SnO8)2,56,-7.142009258270264
mp:8381,Li2Mn4OF8,30,-7.142137050628662
mp:5323,LiVCr(P2O7)2,63,-7.142152786254883
mp:14186,Li5(FeO2)4,17,-7.142253398895264
mp:17989,Li3GaGeO5,40,-7.142355918884277
mp:3174,LiMg4H13Os2,40,-7.142553329467773
mp:11752,Li3Fe4NiO8,16,-7.142654895782471
mp:7442,Li2MnO2F,12,-7.1426873207092285
mp:10968,Li3Fe5O9,34,-7.1427693367004395
mp:14011,Li4Mn3Nb3(TeO8)2,28,-7.142807483673096
mp:15982,Li7Mn4CoO12,24,-7.143067836761475
mp:11578,Li3TiCr2O6,24,-7.143249988555908
mp:907,LiCaH3,10,-7.143324851989746
mp:4480,RbLi(H2N)2,32,-7.143440246582031
mp:16922,Li9Sb3S,52,-7.143770217895508
mp:9150,LiSc(SiO3)2,40,-7.143856525421143
mp:9168,LiSn(H2N)3,44,-7.144108295440674
mp:16969,Li9Mn7O16,32,-7.14418363571167
mp:3489,LiP4WO12,72,-7.1449174880981445
mp:13842,Li4Ti3Fe3(CuO8)2,28,-7.1454572677612305
mp:2005,LiBeH3,20,-7.145794868469238
mp:13695,Li4MnCr3(PO4)4,28,-7.146034240722656
mp:18509,Li3FePCO7,52,-7.14615535736084
mp:3271,LiFe2(PO4)3,36,-7.1463470458984375
mp:5746,LiFePCO7,22,-7.146650314331055
mp:8916,Li2Mn2P2O9,60,-7.14702033996582
mp:15175,Li6MnV3(PO4)6,80,-7.147154331207275
mp:15665,Li7Mn4CoO12,24,-7.14760684967041
mp:17323,Li9Mn2Co5O16,32,-7.147751331329346
mp:17945,Li3V2(GeO4)3,80,-7.147802352905273
mp:8276,Li2V2OF6,22,-7.147826671600342
mp:17439,Li9Mn2Co5O16,32,-7.147900581359863
mp:13630,Li4V2SiGeO10,36,-7.148094654083252
mp:11801,Li3Co2NiO6,24,-7.148104190826416
mp:14156,Li5BiO4,80,-7.148232460021973
mp:17554,Li9Mn2Co5O16,32,-7.148331642150879
mp:10426,Li2NiH12(SO7)2,62,-7.148404121398926
mp:7613,Li2P2WO8,26,-7.148870468139648
mp:16959,Li9Mn7O16,32,-7.149060249328613
mp:13314,Li4FeO3F,18,-7.149240493774414
mp:13754,Li4Mn2Cr3Fe3O16,28,-7.149336338043213
mp:11217,Li3MnF5,36,-7.149453163146973
mp:18118,Li3Sb2(PO4)3,40,-7.149979591369629
mp:3904,LiAlSiO4,28,-7.150333881378174
mp:7291,Li2CoSnO4,16,-7.150383472442627
mp:7775,Li2Fe(BO3)2,22,-7.1512017250061035
mp:9441,LiCuPO4,56,-7.151325225830078
mp:7744,Li2U3P2O15,44,-7.151349067687988
mp:15457,Li7Mn5O12,24,-7.151374816894531
mp:1702,LiAlSe2,16,-7.151381015777588
mp:11245,Li3AuS2,12,-7.151439189910889
mp:16207,Li10Mn3F16,29,-7.151512622833252
mp:750,Li(CoO2)2,14,-7.151547431945801
mp:7741,Li2MnPO5,72,-7.151856422424316
mp:12040,Li4V5O10,19,-7.1518731117248535
mp:11679,Li3MnFe3O8,15,-7.1519951820373535
mp:2522,LiV6O7F5,19,-7.1524505615234375
mp:13971,Li4Fe3Co2Sn3O16,28,-7.152641296386719
mp:9823,LiBiB2O5,36,-7.15264892578125
mp:15641,Li7Mn4CoO12,24,-7.152719497680664
mp:8390,Li2Cr(Si2O5)3,24,-7.152756214141846
mp:16926,Li9Mn7O16,32,-7.153091907501221
mp:9251,LiCrP2O7,44,-7.153428077697754
mp:7641,Li2V(PO3)4,76,-7.153679370880127
mp:6282,Li2VF6,18,-7.1540446281433105
mp:11742,Li3Ni2SbO6,12,-7.154314041137695
mp:13492,Li4Nb2Co3Sb3O16,28,-7.154758930206299
mp:17856,Li3Fe2(PO3)7,66,-7.154962539672852
mp:6718,NaLi2Sn,4,-7.15506649017334
mp:2906,LiAs2H3O7,26,-7.155239582061768
mp:12597,Li4NbCo3O8,32,-7.155511856079102
mp:6264,Li2CeSb2,10,-7.1556010246276855
mp:5357,LiV2P4(HO8)2,50,-7.155667781829834
mp:5491,Rb5LiSi2NiO8,34,-7.155752182006836
mp:16682,Li8TiNi7O16,32,-7.155765056610107
mp:2943,LiCr2(PO4)3,36,-7.155957221984863
mp:17435,Li9Mn2Co5O16,32,-7.1561479568481445
mp:15654,Li7Mn4CoO12,24,-7.1562700271606445
mp:16419,Li13Mg(Ni6O13)2,52,-7.156648635864258
mp:10078,Li2MnV3O8,14,-7.156671047210693
mp:9361,LiCoPO4,56,-7.156693458557129
mp:5058,LiV3O5F3,24,-7.156742095947266
mp:13875,Li4Ti3Fe3(CoO8)2,28,-7.156896114349365
mp:12131,Li4Co3O7,28,-7.157008171081543
mp:17719,Li3Mn3FeO8,30,-7.157077312469482
mp:16160,Li9Mn2Co5O16,32,-7.157236576080322
mp:17486,Li9Mn2Co5O16,32,-7.157317161560059
mp:17543,Li9Mn2Co5O16,32,-7.157547950744629
mp:7205,Li2TiFe2O5,20,-7.157698631286621
mp:8178,Li2MnCoO4,16,-7.15771484375
mp:12607,Li4Ni3SbO8,32,-7.157816410064697
mp:17207,Li9Mn2Co5O16,32,-7.158157825469971
mp:10214,Li2Ni3SnO8,56,-7.158613681793213
mp:13826,Li4Nb2V3Fe3O16,28,-7.158720970153809
mp:864,LiTbS2,4,-7.158723831176758
mp:8559,Li2VSiO4,32,-7.15874719619751
mp:8337,Li2V(Si2O5)3,48,-7.158750534057617
mp:12960,Li4Si4Bi2O13,46,-7.158876419067383
mp:15602,Li7Mn2(CoO4)3,24,-7.159156799316406
mp:5836,LiFeWClO4,16,-7.159408092498779
mp:10057,Li2NiSnO4,32,-7.159726142883301
mp:4297,LiNi4(PO4)3,80,-7.159739017486572
mp:16977,Li9Mn7O16,32,-7.159841537475586
mp:4616,LiCrPO4,14,-7.159887790679932
mp:314,LiCoO2,16,-7.159958362579346
mp:10489,Li2MnV(PO4)3,38,-7.1599812507629395
mp:7093,Li2VO2F,24,-7.160696983337402
mp:12546,Li4V3FeO10,18,-7.160774230957031
mp:12351,Li4MnCo2O7,28,-7.160808086395264
mp:14257,Li5CoO4,40,-7.16111946105957
mp:12586,Li4MnCo2O7,28,-7.161497116088867
mp:13510,Li4Mn3V3(SnO8)2,28,-7.161710262298584
mp:12679,Li4Fe3TeO8,16,-7.162018299102783
mp:14654,Li5MnO3F,40,-7.162197113037109
mp:17964,Li3Nd3(WO6)2,80,-7.16226863861084
mp:12561,Li4Mn3CoO8,16,-7.162397384643555
mp:18237,Li3MnV3O8,15,-7.162443161010742
mp:7165,Li2U(WO5)2,60,-7.162665367126465
mp:9918,LiZn(Fe5O8)2,28,-7.162900447845459
mp:4240,LiNiP2O7,11,-7.163168907165527
mp:3097,Ba4Li(RhO3)4,21,-7.163237571716309
mp:17738,Li3Mn2CoO6,12,-7.1640119552612305
mp:16945,Li9Mn7O16,32,-7.164258003234863
mp:4217,LiMn4(CoO6)2,19,-7.164747714996338
mp:12212,Li4V9O18,62,-7.164766311645508
mp:8872,Li2Mn2Si2O9,60,-7.1648335456848145
mp:17169,Li9Mn2Co5O16,32,-7.164849758148193
mp:10875,Li3SbS4,8,-7.1651153564453125
mp:18468,Li3MnPCO7,52,-7.165368556976318
mp:15613,Li7Mn2(CoO4)3,24,-7.165561676025391
mp:16197,Li9V2P4HO18,68,-7.165561676025391
mp:7046,Li2(NiO2)3,22,-7.16566276550293
mp:16881,Li9Mn7O16,32,-7.165676116943359
mp:7732,Li2MnSiO4,32,-7.165741443634033
mp:13090,Li4Ti2Fe5O12,46,-7.166316986083984
mp:8897,KLi2BO3,28,-7.1670026779174805
mp:15120,Li6Fe5WO12,24,-7.167174339294434
mp:3647,Cs2LiMoBr6,10,-7.167313575744629
mp:947,LiCr6O11,36,-7.1673383712768555
mp:12037,Li4Mn7O12,69,-7.167381286621094
mp:3975,LiCoSiO4,28,-7.1674652099609375
mp:5594,LiFe2P2HO8,28,-7.1678338050842285
mp:15439,Li7Mn5O12,48,-7.168030738830566
mp:10977,Li3V2F9,28,-7.168173789978027
mp:5569,LiMgAl3(SO4)6,70,-7.168211460113525
mp:12648,Li4Mn5NbO12,44,-7.168248176574707
mp:3573,K2LiMoBr6,10,-7.168567657470703
mp:15632,Li7Mn4CoO12,24,-7.169071674346924
mp:2475,LiSnP2O7,22,-7.169244766235352
mp:16285,Li10Mn3Cr3(FeO8)2,34,-7.169511318206787
mp:10068,Li2Cr(Si2O5)3,48,-7.1695122718811035
mp:4830,LiFeNiO4,14,-7.169522285461426
mp:12719,Li4Mn(OF)2,18,-7.169626712799072
mp:13579,Li4Sb2H6O3F10,50,-7.169639587402344
mp:7284,Li2MnNiO4,8,-7.169715881347656
mp:12885,Li4MnCo2O7,28,-7.169766902923584
mp:6437,Li2BiO3,24,-7.169896602630615
mp:12531,Li4Cr3NiO8,16,-7.170032501220703
mp:4062,LiMoAsO6,36,-7.170053005218506
mp:13216,Li4MnCo2O7,28,-7.170105457305908
mp:18517,Li3Mn2P2O8F3,36,-7.170619487762451
mp:6162,Li2Mo3S4,18,-7.170921802520752
mp:13803,Li4Co3Ni2Sb3O16,28,-7.170940399169922
mp:14250,Li5MnO5,11,-7.171090126037598
mp:13397,Li4MnFe3(BO3)4,24,-7.171265602111816
mp:16047,Li9Mn2Co5O16,32,-7.17144250869751
mp:13016,Li4V3CrO8,32,-7.171536445617676
mp:786,LiMn2O3,24,-7.171720027923584
mp:13327,Li4Nb2V3Ni3O16,28,-7.171825408935547
mp:12042,Li4Mn5O10,19,-7.171841621398926
mp:10315,Li2PWCO7,24,-7.171905040740967
mp:15130,Li6Cr3Sb3O16,28,-7.172189235687256
mp:9112,Ba4LiMo2N7,56,-7.17219877243042
mp:7867,Li2Cr3Si3O10,36,-7.1723833084106445
mp:16738,Li8MnFe7(BO3)8,48,-7.172516822814941
mp:5498,LiH20C8BrO4,68,-7.172755241394043
mp:16088,Li9Mn2Co5O16,32,-7.173059463500977
mp:9471,LiFeSiO4,28,-7.173123836517334
mp:17352,Li9Mn4(BO3)8,45,-7.1731977462768555
mp:212,Li(SiO2)6,19,-7.1732635498046875
mp:4281,LiVOF3,24,-7.1743974685668945
mp:15331,Li7Mn5O12,48,-7.17465353012085
mp:7223,Li2V3TeO8,56,-7.174814701080322
mp:10256,Li2VPO4F,36,-7.175224781036377
mp:8075,Li2V3SbO8,28,-7.175743579864502
mp:12880,Li4MnCo2O7,28,-7.175985813140869
mp:16848,Li9Mn15O32,56,-7.175996780395508
mp:9779,LiSi3BiO8,52,-7.176046371459961
mp:13679,Li4Mn3V(PO4)4,28,-7.1767168045043945
mp:4216,LiFe8(O3F)4,25,-7.176847457885742
mp:12337,Li4MnCo2O7,28,-7.177323341369629
mp:4863,LiFeCuO4,14,-7.177349090576172
mp:3445,LiMnSiO4,28,-7.177534580230713
mp:2802,LiMn2(BO3)2,44,-7.178319931030273
mp:11082,Li3(FeO2)5,18,-7.17885160446167
mp:4621,K2LiInAs2,24,-7.178947925567627
mp:13195,Li4MnCo2O7,28,-7.1789751052856445
mp:16373,Li12Cr3CoP4(CO7)4,52,-7.1797356605529785
mp:3995,LiNi4(PO4)3,40,-7.1797637939453125
mp:17432,Li9Mn2Co5O16,32,-7.179871559143066
mp:18518,NaLi3Ga4(SiO3)8,40,-7.180237293243408
mp:8489,Li2FeCo3O8,56,-7.180413722991943
mp:14438,Li5Mn4(Si3O10)2,35,-7.180571556091309
mp:12728,Li4FeOF5,33,-7.1811604499816895
mp:2219,LiFeO3,60,-7.181310653686523
mp:14709,Li5Ti2Mn5O12,24,-7.18148136138916
mp:12868,Li4MnCo2O7,28,-7.181901454925537
mp:12342,Li4MnCo2O7,28,-7.181961536407471
mp:17150,Li9Mn2Co5O16,32,-7.182317733764648
mp:12415,Na3Li4Mn5O9,21,-7.18235445022583
mp:5706,LiAlSiH2O5,40,-7.182360649108887
mp:15034,Li6Ti(BO3)3,76,-7.1824493408203125
mp:13624,Li4Ti3V4Cr2O18,62,-7.182764053344727
mp:18048,Li3Mn2(SiO4)2,30,-7.1832733154296875
mp:4672,LiCuPO4,14,-7.183443069458008
mp:6303,Li2VF4,56,-7.183830738067627
mp:16178,Li9Mn2Co5O16,32,-7.184005260467529
mp:9758,LiNd(PO3)4,36,-7.184064865112305
mp:1964,CsLiO,12,-7.184180736541748
mp:4646,LiB(SO4)2,48,-7.1843485832214355
mp:10253,Li2FePO4F,36,-7.184520244598389
mp:4395,LiCuPO4,28,-7.184532165527344
mp:8298,Li2Mn3(CoO4)3,20,-7.184561729431152
mp:15924,Li7Mn2(CoO4)3,24,-7.184629917144775
mp:18275,Li3MnV(PO4)3,80,-7.184810638427734
mp:9147,LiMnBO3,24,-7.184840202331543
mp:16040,Li9Mn2Co5O16,32,-7.185025215148926
mp:18394,Li3CaPCO7,26,-7.185025215148926
mp:98,LiGa3,8,-7.185390472412109
mp:16275,Li10Fe5Co3O16,34,-7.1854448318481445
mp:17836,Li3Fe2(CoO4)2,15,-7.185446739196777
mp:12700,Li4NiOF4,40,-7.185534477233887
mp:12138,Li4Mn3O7,28,-7.185577392578125
mp:16660,Li8N3O,12,-7.1861419677734375
mp:9166,LiB2H11N2,64,-7.186168670654297
mp:11727,Li3Cu(NiO2)4,16,-7.1862030029296875
mp:733,LiBiO2,16,-7.186582565307617
mp:3253,LiMo8(P2O11)4,61,-7.186631202697754
mp:17138,Li9Mn2Co5O16,32,-7.186788558959961
mp:12489,Li4Co3Sn5O16,56,-7.186924934387207
mp:4994,LiCr(PO3)4,36,-7.187060832977295
mp:3450,LiMn3(BO3)3,32,-7.187851905822754
mp:16267,Li10FeCo9O20,40,-7.188373565673828
mp:10381,Li2V2P7HO24,72,-7.188393592834473
mp:18029,Li3V3(PO4)4,52,-7.1885480880737305
mp:4722,LiCu2PO4,16,-7.1887102127075195
mp:11569,Li3Fe3SiO8,15,-7.18878173828125
mp:2396,LiHf8(N2O)4,21,-7.189052581787109
mp:8499,Li2V3SnO8,56,-7.1893229484558105
mp:8776,Li2Al(NiO2)3,24,-7.189389705657959
mp:14714,Li5Mn5(SbO6)2,24,-7.189679145812988
mp:10350,Li2SmPCO7,24,-7.189711093902588
mp:8753,Li2Fe2(CO3)3,32,-7.190168380737305
mp:15993,NaLi7Fe8(SiO3)16,80,-7.1901726722717285
mp:11111,Li3CuN2,48,-7.190229892730713
mp:17485,Li9Mn2Co5O16,32,-7.1906538009643555
mp:11722,Li3V2NiO6,12,-7.190903186798096
mp:15853,Li7Mn4CoO12,48,-7.191038131713867
mp:5929,Na2LiFePCO7,52,-7.191182613372803
mp:14970,Li6Mn3CoO10,20,-7.191300392150879
mp:15554,Li7Mn2(CoO4)3,24,-7.191916465759277
mp:17572,Li9Mn2Co5O16,32,-7.193145751953125
mp:14291,Li5NiO4,80,-7.193429946899414
mp:13770,Li4Nb2Cr3Fe3O16,28,-7.193470001220703
mp:13127,Li4Mn5CuO12,22,-7.193581581115723
mp:16408,Li13Mn8O24,45,-7.19368314743042
mp:14389,Li5Fe8(BO3)8,45,-7.194051742553711
mp:8561,Li2AlCoO4,16,-7.194222450256348
mp:6846,Li2Si2O5,18,-7.19441032409668
mp:11537,Li3Mn4(BO3)4,46,-7.194575309753418
mp:2982,LiV(PO4)2,12,-7.194587707519531
mp:7248,Li2Fe2CuO6,33,-7.19460391998291
mp:10787,Li3V4O8,30,-7.194724082946777
mp:8522,Li2Fe3CoO8,56,-7.194828987121582
mp:14130,Li5Co3O8,16,-7.1949687004089355
mp:1718,LiGe2N3,12,-7.195102691650391
mp:8210,Li2FeCo3O8,28,-7.195125579833984
mp:15475,Li7Mn5O12,48,-7.195490837097168
mp:16307,Li11Ni13O24,48,-7.196098327636719
mp:3310,LiMo4(P2O11)2,31,-7.196516513824463
mp:6102,LiBi3PbWClO8,15,-7.196536064147949
mp:6858,Li2(NiO2)3,22,-7.196538925170898
mp:5839,LiEr2S2O8F3,64,-7.1966986656188965
mp:7553,Li2Co(SO4)2,26,-7.197175979614258
mp:16238,Li10Fe5Co3O16,34,-7.197223663330078
mp:6052,Na5LiFe2P2(CO7)2,52,-7.197248458862305
mp:17281,Li9Mn2Co5O16,32,-7.197396278381348
mp:2983,Na2Li(NiO2)3,24,-7.197454452514648
mp:10783,Li3Mn4O8,60,-7.197461128234863
mp:9384,LiV(PO3)4,72,-7.197722434997559
mp:17873,Li3Fe4(PO4)6,37,-7.197925090789795
mp:3932,LiMnPO5,64,-7.197968482971191
mp:18075,Li3P2WO8,14,-7.198122024536133
mp:15373,Li7Mn5O12,48,-7.198341369628906
mp:12544,Li4H3BrO3,22,-7.198397636413574
mp:11972,Li3Sc2(PO4)3,80,-7.1985321044921875
mp:1902,LiMnO2,8,-7.198683738708496
mp:18555,Li3Fe2P2(CO7)2,46,-7.198980808258057
mp:5427,SrLiTi4CrO11,72,-7.19930362701416
mp:14082,Na2Li4Ni2C4SO16,58,-7.199512958526611
mp:13953,Li4Cr2Fe3Co3O16,28,-7.199652671813965
mp:10059,Li2V(OF)2,14,-7.200413703918457
mp:16143,Li9Mn2Co5O16,32,-7.200457572937012
mp:8698,Li2V3CrO8,56,-7.200521469116211
mp:17490,Li9Mn2Co5O16,32,-7.200603485107422
mp:16957,Li9Mn7O16,32,-7.200748443603516
mp:12144,Li4Mn3O7,28,-7.201507568359375
mp:2420,LiCd4(TcO3)4,21,-7.201521396636963
mp:7361,Li2CrFeO4,8,-7.2015252113342285
mp:12897,Li4MnCo2O7,28,-7.201549530029297
mp:14548,Li5MnCr3O8,34,-7.2015533447265625
mp:17048,Li9Mn2Co5O16,32,-7.201606750488281
mp:3373,LiNiPO4,28,-7.2017011642456055
mp:13809,Li4Ti3Mn2Co3O16,28,-7.201844215393066
mp:14356,Li5Co3(SbO5)2,40,-7.201922416687012
mp:17694,Li3CoNi3O8,15,-7.201936721801758
mp:1846,LiUI6,8,-7.202121734619141
mp:8169,Li2MnCoO4,16,-7.202211856842041
mp:5339,LiTiCrSO8,36,-7.202526092529297
mp:4671,LiSn2(PO3)5,46,-7.202949523925781
mp:5172,Sr2LiV2(Si2O7)2,23,-7.203093528747559
mp:14320,Li5(NiO2)4,34,-7.203412055969238
mp:3957,LiSnPO4,28,-7.203431129455566
mp:3839,LiFeSiO4,56,-7.203465461730957
mp:2927,LiMnCo3O8,26,-7.2038469314575195
mp:12601,Li4Co3NiO8,32,-7.204227924346924
mp:8834,Li2VO2F,24,-7.204301834106445
mp:12510,Li4Co5Te3O16,28,-7.204536437988281
mp:14699,Li5Cu5(NiO6)2,24,-7.204558372497559
mp:17478,Li9Mn2Co5O16,32,-7.204793930053711
mp:17547,Li9Mn2Co5O16,32,-7.205361843109131
mp:14166,Li5SbS,56,-7.20561408996582
mp:12179,Li4(NiO2)11,37,-7.205714702606201
mp:12605,Li4Fe3CoO8,32,-7.206136226654053
mp:9175,LiBH6O,36,-7.206250190734863
mp:15356,Li7Mn5O12,24,-7.20640230178833
mp:10304,Li2MnV(P2O7)2,44,-7.206428050994873
mp:14893,Li6CrO4,22,-7.206481456756592
mp:11054,Li3Co2O5,20,-7.2064900398254395
mp:15809,Li7Mn2(CoO4)3,24,-7.206556797027588
mp:8146,Li2Ti3FeO8,56,-7.206666469573975
mp:13882,Li4V2Cr3Fe3O16,28,-7.206984519958496
mp:13147,Li4Ti5Mn4O18,62,-7.207009315490723
mp:8008,Li2NbCr3O8,28,-7.20717191696167
mp:11690,Li3Co2SbO6,12,-7.208371162414551
mp:3405,LiTiMn3O8,39,-7.208559036254883
mp:13194,Li4MnCo2O7,28,-7.2091064453125
mp:12921,Li4Mn3NbO8,32,-7.20916748046875
mp:12147,Li4Mn3O7,28,-7.20919132232666
mp:8171,Li2MnCoO4,16,-7.209280014038086
mp:9541,LiNiPO4,56,-7.209647178649902
mp:16968,Li9Mn7O16,32,-7.209726333618164
mp:10960,Li3Mn2O4,18,-7.209753036499023
mp:10561,Li2Mn2Ni(PO4)3,40,-7.209763526916504
mp:14925,Li6Mn15O32,53,-7.209768772125244
mp:17239,Li9Mn2Co5O16,32,-7.209883213043213
mp:2819,LiFeOF,16,-7.2100830078125
mp:13051,Li4Mn3Cr3O12,22,-7.210086822509766
mp:5763,LiFeP2HO8,26,-7.210393905639648
mp:4280,LiVOF3,24,-7.210439682006836
mp:17531,Li9Mn2Co5O16,32,-7.21051025390625
mp:15245,Li6Nd6Sb(TeO8)3,80,-7.210565567016602
mp:4077,LiFeP2O7,22,-7.210834503173828
mp:18437,Li3FePCO7,52,-7.211112976074219
mp:11798,Li3Cr3CoO8,15,-7.21115779876709
mp:17985,Li3V(SiO3)3,64,-7.211381912231445
